path	method	overload_ordinal	planned_owner	disposition
dev/src/semantic/templates/ambiguities.cpp	FunctionalCastPrecedesFunctions	1	dev/src/semantic/templates/ambiguities.cpp	keep
dev/src/semantic/templates/arguments.cpp	AnalyzeExplicitTemplateSpecialization	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	AppendTemplateArgument	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	BindTemplateArgument	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	BindTemplateArgumentPack	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	BuildCanonicalTemplateTypeArgument	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	BuildTemplateArguments	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	CanonicalTemplateSpecializationKey	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	CanonicalTemplateSpecializationKey	2	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	ClassTemplateHasNonTypeParameter	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	ClassTemplateNondeducedTypeShape	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	CollectExplicitTemplateArguments	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	FindVariableTemplates	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	FormNonTypeTemplateArgumentValue	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	InstantiateVariableTemplate	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	IsNonTypeTemplateParameterType	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	LookupFunctionParameterPack	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	LookupTemplateArgumentPack	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	ParseTemplateParameters	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	ParseTemplateParametersWithDependentNames	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	ResetClassTemplateSpecializationDefinition	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	ResolveTemplateParameterType	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	StoreTemplateArguments	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	StoredTemplateArgument	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	StoredTemplateArguments	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/arguments.cpp	TypeTemplateArguments	1	dev/src/semantic/templates/arguments.cpp	keep
dev/src/semantic/templates/classes.cpp	AnalyzeClassTemplate	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	AnalyzeClassTemplateMember	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	AnalyzeExplicitInstantiation	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	AnalyzeFriendClassTemplate	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	ApplyClassTemplateMemberDefinitions	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	ApplyDemandedClassTemplateMemberDefinitions	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	BindClassTemplateArguments	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	ClassTemplateMemberNamesPrimaryParameters	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	CompareTemplatePartialPatterns	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	CompleteClassTemplateSpecialization	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	DeduceTemplatePartialArgument	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	DeduceTemplatePartialType	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	DemandClassTemplateMemberDefinitions	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	EnsureClassDefinition	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	EquivalentNondeducedTypeArgumentShape	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	FindClassTemplate	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	FindClassTemplateIndex	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	InstantiateClassTemplate	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	InstantiateClassTemplate	2	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	IsClassTemplateSpecializationContext	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	IsClassTemplateSpecializationEntity	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	IsDeclaration	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	LookupName	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	LookupPath	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	LookupStructuredName	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	MarkClassTemplatePresentation	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	MarkClassTemplateSpecializationUse	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	MatchTemplatePartialArguments	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	MaterializeTemplatePartialArguments	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	ParseExplicitTemplateArguments	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	PublishClassTemplateFriendGrants	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	QueueClassTemplateMemberDefinitions	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	RegisterClassMemberFunction	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	RegisterClassTemplateFriend	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	ResolveStructuredTypeName	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	RetainVariableTemplate	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	RetainedClassDeclaresNestedPath	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	ReuseClassTemplateSpecialization	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	SelectClassTemplatePartial	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	TemplatePartialPackParameter	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	UpgradeClassTemplateSpecializations	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/classes.cpp	UsingFunctionCandidates	1	dev/src/semantic/templates/classes.cpp	keep
dev/src/semantic/templates/function_abi_result.cpp	PublishFunctionTemplateResultAbiType	1	dev/src/semantic/templates/function_abi_result.cpp	keep
dev/src/semantic/templates/function_deduction.cpp	AnalyzeFunctionId	1	dev/src/semantic/templates/function_deduction.cpp	keep
dev/src/semantic/templates/function_deduction.cpp	AppendConversionFunctionTemplateCandidates	1	dev/src/semantic/templates/function_deduction.cpp	keep
dev/src/semantic/templates/function_deduction.cpp	CompareFunctionTemplateConstraints	1	dev/src/semantic/templates/function_deduction.cpp	keep
dev/src/semantic/templates/function_deduction.cpp	DeduceFunctionTemplateOverloadArgument	1	dev/src/semantic/templates/function_deduction.cpp	keep
dev/src/semantic/templates/function_deduction.cpp	DeduceFunctionTemplatePackArgument	1	dev/src/semantic/templates/function_deduction.cpp	keep
dev/src/semantic/templates/function_deduction.cpp	DeduceFunctionTemplatePackType	1	dev/src/semantic/templates/function_deduction.cpp	keep
dev/src/semantic/templates/function_deduction.cpp	DeduceFunctionTemplatePatterns	1	dev/src/semantic/templates/function_deduction.cpp	keep
dev/src/semantic/templates/function_deduction.cpp	DeduceFunctionTemplatePatternsWithExplicitSyntax	1	dev/src/semantic/templates/function_deduction.cpp	keep
dev/src/semantic/templates/function_deduction.cpp	DeduceFunctionTemplateType	1	dev/src/semantic/templates/function_deduction.cpp	keep
dev/src/semantic/templates/function_deduction.cpp	DeduceFunctionTemplates	1	dev/src/semantic/templates/function_deduction.cpp	keep
dev/src/semantic/templates/function_deduction.cpp	FunctionTemplateArgumentPatternAccepts	1	dev/src/semantic/templates/function_deduction.cpp	keep
dev/src/semantic/templates/function_deduction.cpp	FunctionTemplateParameterListAccepts	1	dev/src/semantic/templates/function_deduction.cpp	keep
dev/src/semantic/templates/function_deduction.cpp	FunctionTemplatePatternAccepts	1	dev/src/semantic/templates/function_deduction.cpp	keep
dev/src/semantic/templates/function_deduction.cpp	FunctionTemplateShapePackParameter	1	dev/src/semantic/templates/function_deduction.cpp	keep
dev/src/semantic/templates/function_deduction.cpp	FunctionTemplateTargetCandidates	1	dev/src/semantic/templates/function_deduction.cpp	keep
dev/src/semantic/templates/function_deduction.cpp	FunctionTemplateTypeIsDependent	1	dev/src/semantic/templates/function_deduction.cpp	keep
dev/src/semantic/templates/function_deduction.cpp	FunctionTemplateTypeUsesUnspecifiedParameter	1	dev/src/semantic/templates/function_deduction.cpp	keep
dev/src/semantic/templates/function_deduction.cpp	HasUniqueFunctionAddressTarget	1	dev/src/semantic/templates/function_deduction.cpp	keep
dev/src/semantic/templates/function_deduction.cpp	RequiredFunctionParameterCount	1	dev/src/semantic/templates/function_deduction.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	AdoptFunctionTemplateDefinition	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	AppendConstructorTemplateCandidates	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	ApplyGenericLambdaSpecializationFacts	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	BindFunctionTemplateArguments	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	BuildExplicitFunctionTemplateArguments	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	BuildFunctionTemplateArgumentOffsets	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	BuildFunctionTemplateSpecializationDeclarator	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	ConfigureFunctionTemplateException	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	DependentFunctionTemplateResultShape	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	EnsureFunctionExceptionSpecification	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	EnsureFunctionTemplateShapeParameters	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	FindFunctionTemplateOwners	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	FindFunctionTemplateOwners	2	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	FindFunctionTemplates	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	FindFunctionTemplates	2	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	FindPriorFunctionTemplatePattern	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	FindStructuredFunctionTemplates	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	FunctionIsNonthrowing	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	FunctionTemplateExceptionScope	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	InheritFunctionTemplateResultLookups	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	InstantiateFunctionTemplate	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	InstantiateFunctionTemplate	2	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	InstantiateFunctionTemplate	3	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	MaterializeFunctionTemplateDefaults	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	MaterializeFunctionTemplateUsing	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	PublishFunctionTemplateFriendGrants	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	PublishFunctionTemplateSpecialMemberRole	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	RecordFunctionTemplateUsing	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	RegisterFunctionTemplateFriend	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	RegisterFunctionTemplatePattern	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	ReuseFunctionTemplateSpecialization	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/function_instantiation.cpp	UpgradeFunctionTemplateSpecializations	1	dev/src/semantic/templates/function_instantiation.cpp	keep
dev/src/semantic/templates/integration.cpp	AnalyzeExplicitVariableInstantiation	1	dev/src/semantic/templates/integration.cpp	keep
dev/src/semantic/templates/integration.cpp	ConstructorSubobjectsAreEmpty	1	dev/src/semantic/templates/integration.cpp	keep
dev/src/semantic/templates/integration.cpp	MatchingInjectedClassTemplateSpecialization	1	dev/src/semantic/templates/integration.cpp	keep
dev/src/semantic/templates/integration.cpp	MergeFunctionRedeclarationParameters	1	dev/src/semantic/templates/integration.cpp	keep
dev/src/semantic/templates/integration.cpp	ResolveStructuredDeclaratorOwner	1	dev/src/semantic/templates/integration.cpp	keep
dev/src/semantic/templates/nondeduced_contexts.cpp	FindFunctionTemplateResultLookup	1	dev/src/semantic/templates/nondeduced_contexts.cpp	keep
dev/src/semantic/templates/nondeduced_contexts.cpp	FunctionTemplateNondeducedTypeShape	1	dev/src/semantic/templates/nondeduced_contexts.cpp	keep
dev/src/semantic/templates/nondeduced_contexts.cpp	FunctionTemplateResultUsesDependentParameter	1	dev/src/semantic/templates/nondeduced_contexts.cpp	keep
dev/src/semantic/templates/nondeduced_contexts.cpp	HasDependentQualifiedType	1	dev/src/semantic/templates/nondeduced_contexts.cpp	keep
dev/src/semantic/templates/nondeduced_contexts.cpp	IsDirectTemplateParameterExpression	1	dev/src/semantic/templates/nondeduced_contexts.cpp	keep
dev/src/semantic/templates/nondeduced_contexts.cpp	ResolveClassDirectBase	1	dev/src/semantic/templates/nondeduced_contexts.cpp	keep
dev/src/semantic/templates/nondeduced_contexts.cpp	SyntaxUsesAnyTemplateParameter	1	dev/src/semantic/templates/nondeduced_contexts.cpp	keep
dev/src/semantic/templates/nondeduced_contexts.cpp	SyntaxUsesUnqualifiedValueName	1	dev/src/semantic/templates/nondeduced_contexts.cpp	keep
dev/src/semantic/templates/nondeduced_contexts.cpp	ValidateDeferredFunctionTemplateResult	1	dev/src/semantic/templates/nondeduced_contexts.cpp	keep
dev/src/semantic/templates/nondeduced_contexts.cpp	ValidateFunctionTemplatePatternResults	1	dev/src/semantic/templates/nondeduced_contexts.cpp	keep
dev/src/semantic/templates/packs.cpp	AnalyzeFoldExpression	1	dev/src/semantic/templates/packs.cpp	keep
dev/src/semantic/templates/packs.cpp	AnalyzeSizeofPackExpression	1	dev/src/semantic/templates/packs.cpp	keep
dev/src/semantic/templates/packs.cpp	BindFunctionParameterPackElement	1	dev/src/semantic/templates/packs.cpp	keep
dev/src/semantic/templates/packs.cpp	BindLexicalTypeNames	1	dev/src/semantic/templates/packs.cpp	keep
dev/src/semantic/templates/packs.cpp	CollectPackExpansionNames	1	dev/src/semantic/templates/packs.cpp	keep
dev/src/semantic/templates/packs.cpp	CollectPackExpansionNamesImpl	1	dev/src/semantic/templates/packs.cpp	keep
dev/src/semantic/templates/packs.cpp	ExpandCallArgumentPacks	1	dev/src/semantic/templates/packs.cpp	keep
dev/src/semantic/templates/packs.cpp	ExpandExpressionPack	1	dev/src/semantic/templates/packs.cpp	keep
dev/src/semantic/templates/packs.cpp	ExpandPackElementScopes	1	dev/src/semantic/templates/packs.cpp	keep
dev/src/semantic/templates/packs.cpp	FunctionParameterPackName	1	dev/src/semantic/templates/packs.cpp	keep
dev/src/semantic/templates/packs.cpp	InitializeFunctionTemplatePackShape	1	dev/src/semantic/templates/packs.cpp	keep
dev/src/semantic/templates/packs.cpp	TryAnalyzeExpandedBracedInit	1	dev/src/semantic/templates/packs.cpp	keep
dev/src/semantic/templates/partial_storage.cpp	EnsureClassTemplatePartialSelection	1	dev/src/semantic/templates/partial_storage.cpp	keep
dev/src/semantic/templates/partial_storage.cpp	FindClassTemplatePartialSelection	1	dev/src/semantic/templates/partial_storage.cpp	keep
dev/src/semantic/templates/placeholders.cpp	AnalyzeRetainedPlaceholderFunctionBody	1	dev/src/semantic/templates/placeholders.cpp	keep
dev/src/semantic/templates/placeholders.cpp	ApplyConditionalClassConversion	1	dev/src/semantic/templates/placeholders.cpp	keep
dev/src/semantic/templates/placeholders.cpp	ApplyPlaceholderDeclaratorOperator	1	dev/src/semantic/templates/placeholders.cpp	keep
dev/src/semantic/templates/placeholders.cpp	BuildMemberDeclarator	1	dev/src/semantic/templates/placeholders.cpp	keep
dev/src/semantic/templates/placeholders.cpp	BuildVariableDeclarator	1	dev/src/semantic/templates/placeholders.cpp	keep
dev/src/semantic/templates/placeholders.cpp	CompleteFunctionTemplatePlaceholderResult	1	dev/src/semantic/templates/placeholders.cpp	keep
dev/src/semantic/templates/placeholders.cpp	CompletePlaceholderFunctionReturn	1	dev/src/semantic/templates/placeholders.cpp	keep
dev/src/semantic/templates/placeholders.cpp	ConfigurePlaceholderFunctionReturn	1	dev/src/semantic/templates/placeholders.cpp	keep
dev/src/semantic/templates/placeholders.cpp	DeducePlaceholderFunctionReturnType	1	dev/src/semantic/templates/placeholders.cpp	keep
dev/src/semantic/templates/placeholders.cpp	PreferMaterializedConstantDefinition	1	dev/src/semantic/templates/placeholders.cpp	keep
dev/src/semantic/templates/placeholders.cpp	PublishInClassStaticDefinitionPolicy	1	dev/src/semantic/templates/placeholders.cpp	keep
dev/src/semantic/templates/placeholders.cpp	PublishPlaceholderFunctionReturn	1	dev/src/semantic/templates/placeholders.cpp	keep
dev/src/semantic/templates/placeholders.cpp	PublishStableFunctionTemplateResultAbi	1	dev/src/semantic/templates/placeholders.cpp	keep
dev/src/semantic/templates/placeholders.cpp	PublishVariableInitializer	1	dev/src/semantic/templates/placeholders.cpp	keep
dev/src/semantic/templates/placeholders.cpp	ShouldPreserveRuntimeInitializerRecipe	1	dev/src/semantic/templates/placeholders.cpp	keep
dev/src/semantic/templates/preemption.cpp	EnsureStaticMemberStorage	1	dev/src/semantic/templates/preemption.cpp	keep
dev/src/semantic/templates/preemption.cpp	RegisterClassDataMember	1	dev/src/semantic/templates/preemption.cpp	keep
dev/src/semantic/templates/preemption.cpp	RegisterClassStaticDataMember	1	dev/src/semantic/templates/preemption.cpp	keep
dev/src/semantic/templates/preemption.cpp	SetClassExplicitInstantiationSuppression	1	dev/src/semantic/templates/preemption.cpp	keep
dev/src/semantic/templates/result_identity.cpp	EquivalentExpandedFunctionTemplateResults	1	dev/src/semantic/templates/result_identity.cpp	keep
dev/src/semantic/templates/result_identity.cpp	InternExpandedFunctionTemplateResult	1	dev/src/semantic/templates/result_identity.cpp	keep
dev/src/semantic/templates/validation.cpp	ClassTemplateSpecializationArgumentsComplete	1	dev/src/semantic/templates/validation.cpp	keep
dev/src/semantic/templates/validation.cpp	CompleteFunctionCallTemplateCandidates	1	dev/src/semantic/templates/validation.cpp	keep
dev/src/semantic/templates/validation.cpp	CopyRetainedCallLookup	1	dev/src/semantic/templates/validation.cpp	keep
dev/src/semantic/templates/validation.cpp	PublishRetainedCallLookup	1	dev/src/semantic/templates/validation.cpp	keep
dev/src/semantic/templates/validation.cpp	RecordRetainedCallLookup	1	dev/src/semantic/templates/validation.cpp	keep
dev/src/semantic/templates/validation.cpp	RetainedCallAllowsArgumentDependentLookup	1	dev/src/semantic/templates/validation.cpp	keep
dev/src/semantic/templates/validation.cpp	RetainedFunctionCallCandidates	1	dev/src/semantic/templates/validation.cpp	keep
dev/src/semantic/templates/validation.cpp	ValidateRetainedTemplateDefinition	1	dev/src/semantic/templates/validation.cpp	keep
